Standard:
Epoch 9: train_loss=1.6223, val_loss=1.2222, acc1=0.6767, acc2=0.8525
Epoch 10: train_loss=1.6169, val_loss=1.2094, acc1=0.6853, acc2=0.8503
Epoch 11: train_loss=1.5894, val_loss=1.1896, acc1=0.6964, acc2=0.8537
Epoch 12: train_loss=1.5441, val_loss=1.1627, acc1=0.7122, acc2=0.8693
Epoch 13: train_loss=1.5764, val_loss=1.1384, acc1=0.7147, acc2=0.8763
Epoch 14: train_loss=1.5798, val_loss=1.1274, acc1=0.7230, acc2=0.8769
Epoch 15: train_loss=1.5235, val_loss=1.1000, acc1=0.7425, acc2=0.8845
Epoch 16: train_loss=1.5056, val_loss=1.1005, acc1=0.7385, acc2=0.8838
Epoch 17: train_loss=1.5390, val_loss=1.0915, acc1=0.7473, acc2=0.8895
Epoch 18: train_loss=1.4849, val_loss=1.0916, acc1=0.7364, acc2=0.8894
Epoch 19: train_loss=1.4914, val_loss=1.0569, acc1=0.7530, acc2=0.8933
Epoch 20: train_loss=1.5065, val_loss=1.0650, acc1=0.7584, acc2=0.8946
Epoch 21: train_loss=1.4789, val_loss=1.0358, acc1=0.7627, acc2=0.8978
Epoch 22: train_loss=1.4968, val_loss=1.0482, acc1=0.7580, acc2=0.8991
Epoch 23: train_loss=1.4797, val_loss=1.0274, acc1=0.7692, acc2=0.9000
Epoch 24: train_loss=1.4380, val_loss=1.0523, acc1=0.7638, acc2=0.8983
Epoch 25: train_loss=1.4300, val_loss=1.0210, acc1=0.7735, acc2=0.9035
Epoch 26: train_loss=1.4301, val_loss=1.0343, acc1=0.7722, acc2=0.9004
Epoch 27: train_loss=1.4161, val_loss=0.9998, acc1=0.7851, acc2=0.9074
Epoch 28: train_loss=1.4731, val_loss=0.9887, acc1=0.7853, acc2=0.9122
Epoch 29: train_loss=1.4231, val_loss=0.9875, acc1=0.7927, acc2=0.9146
Epoch 30: train_loss=1.4607, val_loss=0.9782, acc1=0.7898, acc2=0.9138
Epoch 31: train_loss=1.4061, val_loss=0.9924, acc1=0.7845, acc2=0.9099
Epoch 32: train_loss=1.4315, val_loss=0.9734, acc1=0.7915, acc2=0.9159
Epoch 33: train_loss=1.4022, val_loss=0.9678, acc1=0.7984, acc2=0.9171
Epoch 34: train_loss=1.4120, val_loss=0.9728, acc1=0.7937, acc2=0.9144
Epoch 35: train_loss=1.4124, val_loss=0.9607, acc1=0.8008, acc2=0.9183
Epoch 36: train_loss=1.4284, val_loss=0.9636, acc1=0.8006, acc2=0.9206
Epoch 37: train_loss=1.3693, val_loss=0.9654, acc1=0.7961, acc2=0.9195
Epoch 38: train_loss=1.4044, val_loss=0.9748, acc1=0.7924, acc2=0.9138
Epoch 39: train_loss=1.3820, val_loss=0.9514, acc1=0.8011, acc2=0.9218
Epoch 40: train_loss=1.3433, val_loss=0.9604, acc1=0.8017, acc2=0.9176
Epoch 41: train_loss=1.3370, val_loss=0.9586, acc1=0.7980, acc2=0.9177
Epoch 42: train_loss=1.3774, val_loss=0.9389, acc1=0.8082, acc2=0.9224
Epoch 43: train_loss=1.3952, val_loss=0.9424, acc1=0.8105, acc2=0.9252
Epoch 44: train_loss=1.3688, val_loss=0.9565, acc1=0.7989, acc2=0.9202
Epoch 45: train_loss=1.3677, val_loss=0.9196, acc1=0.8183, acc2=0.9268
Epoch 46: train_loss=1.3389, val_loss=0.9133, acc1=0.8248, acc2=0.9338
Epoch 47: train_loss=1.3454, val_loss=0.9124, acc1=0.8182, acc2=0.9303
Epoch 48: train_loss=1.3382, val_loss=0.9101, acc1=0.8210, acc2=0.9292
Epoch 49: train_loss=1.3458, val_loss=0.9215, acc1=0.8137, acc2=0.9264
Epoch 50: train_loss=1.3088, val_loss=0.9418, acc1=0.8092, acc2=0.9238
Epoch 51: train_loss=1.3579, val_loss=0.9094, acc1=0.8191, acc2=0.9345
Epoch 52: train_loss=1.3220, val_loss=0.9141, acc1=0.8191, acc2=0.9268
Epoch 53: train_loss=1.3259, val_loss=0.9193, acc1=0.8163, acc2=0.9283
Epoch 54: train_loss=1.3530, val_loss=0.9073, acc1=0.8254, acc2=0.9305
Epoch 55: train_loss=1.3183, val_loss=0.9400, acc1=0.8089, acc2=0.9206
Epoch 56: train_loss=1.3180, val_loss=0.8995, acc1=0.8231, acc2=0.9335
Epoch 57: train_loss=1.3435, val_loss=0.9177, acc1=0.8199, acc2=0.9313
Epoch 58: train_loss=1.3235, val_loss=0.8916, acc1=0.8297, acc2=0.9381
Epoch 59: train_loss=1.3210, val_loss=0.9067, acc1=0.8189, acc2=0.9326
Epoch 60: train_loss=1.3070, val_loss=0.8899, acc1=0.8300, acc2=0.9326
Epoch 61: train_loss=1.2905, val_loss=0.9014, acc1=0.8232, acc2=0.9327
Epoch 62: train_loss=1.3188, val_loss=0.9113, acc1=0.8220, acc2=0.9303
Epoch 63: train_loss=1.3164, val_loss=0.8797, acc1=0.8324, acc2=0.9373
Epoch 64: train_loss=1.3146, val_loss=0.9203, acc1=0.8185, acc2=0.9291
Epoch 65: train_loss=1.3146, val_loss=0.8852, acc1=0.8317, acc2=0.9372
Epoch 66: train_loss=1.3078, val_loss=0.8910, acc1=0.8269, acc2=0.9366
Epoch 67: train_loss=1.3040, val_loss=0.8738, acc1=0.8331, acc2=0.9389
Epoch 68: train_loss=1.2735, val_loss=0.8643, acc1=0.8428, acc2=0.9382
Epoch 69: train_loss=1.3195, val_loss=0.8649, acc1=0.8428, acc2=0.9420
Epoch 70: train_loss=1.2816, val_loss=0.8731, acc1=0.8339, acc2=0.9375
Epoch 71: train_loss=1.3114, val_loss=0.8643, acc1=0.8421, acc2=0.9413
Epoch 72: train_loss=1.2954, val_loss=0.8740, acc1=0.8365, acc2=0.9388
Epoch 73: train_loss=1.2731, val_loss=0.8703, acc1=0.8372, acc2=0.9393
Epoch 74: train_loss=1.2698, val_loss=0.8686, acc1=0.8400, acc2=0.9373
Epoch 75: train_loss=1.2872, val_loss=0.8824, acc1=0.8377, acc2=0.9397
Epoch 76: train_loss=1.2600, val_loss=0.8677, acc1=0.8379, acc2=0.9432
Epoch 77: train_loss=1.2793, val_loss=0.8663, acc1=0.8422, acc2=0.9393
Epoch 78: train_loss=1.2876, val_loss=0.8804, acc1=0.8334, acc2=0.9385
Epoch 79: train_loss=1.2480, val_loss=0.8479, acc1=0.8479, acc2=0.9465
Epoch 80: train_loss=1.3163, val_loss=0.8571, acc1=0.8403, acc2=0.9420
Epoch 81: train_loss=1.2402, val_loss=0.8504, acc1=0.8465, acc2=0.9446
Epoch 82: train_loss=1.3153, val_loss=0.8604, acc1=0.8456, acc2=0.9442
Epoch 83: train_loss=1.2471, val_loss=0.8579, acc1=0.8377, acc2=0.9420
Epoch 84: train_loss=1.2661, val_loss=0.8450, acc1=0.8513, acc2=0.9463
Epoch 85: train_loss=1.2982, val_loss=0.8608, acc1=0.8425, acc2=0.9415
Epoch 86: train_loss=1.2646, val_loss=0.8503, acc1=0.8495, acc2=0.9457
Epoch 87: train_loss=1.2580, val_loss=0.8492, acc1=0.8468, acc2=0.9452
Epoch 88: train_loss=1.2632, val_loss=0.8456, acc1=0.8543, acc2=0.9480
Epoch 89: train_loss=1.2725, val_loss=0.8484, acc1=0.8464, acc2=0.9449
Epoch 90: train_loss=1.2831, val_loss=0.8427, acc1=0.8499, acc2=0.9461
Epoch 91: train_loss=1.2440, val_loss=0.8240, acc1=0.8568, acc2=0.9474
Epoch 92: train_loss=1.2688, val_loss=0.8471, acc1=0.8498, acc2=0.9484
Epoch 93: train_loss=1.2222, val_loss=0.8576, acc1=0.8435, acc2=0.9449
Epoch 94: train_loss=1.2732, val_loss=0.8370, acc1=0.8531, acc2=0.9453
Epoch 95: train_loss=1.2452, val_loss=0.8347, acc1=0.8541, acc2=0.9475
Epoch 96: train_loss=1.2284, val_loss=0.8186, acc1=0.8612, acc2=0.9498
Epoch 97: train_loss=1.2416, val_loss=0.8282, acc1=0.8585, acc2=0.9476
Epoch 98: train_loss=1.2377, val_loss=0.8334, acc1=0.8534, acc2=0.9474
Epoch 99: train_loss=1.2117, val_loss=0.8355, acc1=0.8544, acc2=0.9483
Epoch 100: train_loss=1.2456, val_loss=0.8295, acc1=0.8578, acc2=0.9452
Epoch 101: train_loss=1.2320, val_loss=0.8366, acc1=0.8551, acc2=0.9475
Epoch 102: train_loss=1.2489, val_loss=0.8258, acc1=0.8616, acc2=0.9473
Epoch 103: train_loss=1.2170, val_loss=0.8239, acc1=0.8596, acc2=0.9472
Epoch 104: train_loss=1.1863, val_loss=0.8064, acc1=0.8643, acc2=0.9532
Epoch 105: train_loss=1.1889, val_loss=0.8407, acc1=0.8517, acc2=0.9505
Epoch 106: train_loss=1.2264, val_loss=0.8353, acc1=0.8518, acc2=0.9453
Epoch 107: train_loss=1.2109, val_loss=0.8513, acc1=0.8502, acc2=0.9417
Epoch 108: train_loss=1.2298, val_loss=0.8274, acc1=0.8587, acc2=0.9477
Epoch 109: train_loss=1.1592, val_loss=0.8199, acc1=0.8619, acc2=0.9498
Epoch 110: train_loss=1.2417, val_loss=0.8213, acc1=0.8609, acc2=0.9503
Epoch 111: train_loss=1.2131, val_loss=0.8155, acc1=0.8654, acc2=0.9507
Epoch 112: train_loss=1.2200, val_loss=0.8252, acc1=0.8593, acc2=0.9491
Epoch 113: train_loss=1.2012, val_loss=0.8121, acc1=0.8639, acc2=0.9507
Epoch 114: train_loss=1.2455, val_loss=0.8226, acc1=0.8604, acc2=0.9476
Epoch 115: train_loss=1.2234, val_loss=0.8132, acc1=0.8613, acc2=0.9537
Epoch 116: train_loss=1.2082, val_loss=0.8114, acc1=0.8648, acc2=0.9494
Epoch 117: train_loss=1.1917, val_loss=0.8072, acc1=0.8686, acc2=0.9529
Epoch 118: train_loss=1.2397, val_loss=0.8180, acc1=0.8633, acc2=0.9536
Epoch 119: train_loss=1.2182, val_loss=0.8092, acc1=0.8661, acc2=0.9519
Epoch 120: train_loss=1.2126, val_loss=0.8028, acc1=0.8696, acc2=0.9513
Epoch 121: train_loss=1.1633, val_loss=0.8017, acc1=0.8681, acc2=0.9539
Epoch 122: train_loss=1.2002, val_loss=0.8074, acc1=0.8699, acc2=0.9551
Epoch 123: train_loss=1.1730, val_loss=0.7975, acc1=0.8711, acc2=0.9544
Epoch 124: train_loss=1.1773, val_loss=0.8215, acc1=0.8603, acc2=0.9486
Epoch 125: train_loss=1.1897, val_loss=0.8288, acc1=0.8574, acc2=0.9458
Epoch 126: train_loss=1.1963, val_loss=0.8095, acc1=0.8667, acc2=0.9531
Epoch 127: train_loss=1.2199, val_loss=0.8063, acc1=0.8677, acc2=0.9539
Epoch 128: train_loss=1.2029, val_loss=0.8036, acc1=0.8716, acc2=0.9559
Epoch 129: train_loss=1.1864, val_loss=0.8049, acc1=0.8725, acc2=0.9535
Epoch 130: train_loss=1.1853, val_loss=0.8100, acc1=0.8687, acc2=0.9522
Epoch 131: train_loss=1.2097, val_loss=0.7973, acc1=0.8745, acc2=0.9542
Epoch 132: train_loss=1.1939, val_loss=0.8004, acc1=0.8704, acc2=0.9550
Epoch 133: train_loss=1.1763, val_loss=0.7910, acc1=0.8729, acc2=0.9553
Epoch 134: train_loss=1.1930, val_loss=0.7911, acc1=0.8736, acc2=0.9571
Epoch 135: train_loss=1.1769, val_loss=0.8003, acc1=0.8718, acc2=0.9537
Epoch 136: train_loss=1.1434, val_loss=0.7809, acc1=0.8775, acc2=0.9581
Epoch 137: train_loss=1.1578, val_loss=0.7783, acc1=0.8803, acc2=0.9574
Epoch 138: train_loss=1.1609, val_loss=0.7830, acc1=0.8792, acc2=0.9578
Epoch 139: train_loss=1.1575, val_loss=0.7906, acc1=0.8764, acc2=0.9564
Epoch 140: train_loss=1.1779, val_loss=0.7914, acc1=0.8714, acc2=0.9576
Epoch 141: train_loss=1.1826, val_loss=0.7996, acc1=0.8706, acc2=0.9529
Epoch 142: train_loss=1.1190, val_loss=0.7868, acc1=0.8740, acc2=0.9550
Epoch 143: train_loss=1.1465, val_loss=0.7932, acc1=0.8726, acc2=0.9567
Epoch 144: train_loss=1.1522, val_loss=0.7936, acc1=0.8734, acc2=0.9537
Epoch 145: train_loss=1.1522, val_loss=0.7804, acc1=0.8797, acc2=0.9613
Epoch 146: train_loss=1.1400, val_loss=0.7793, acc1=0.8792, acc2=0.9567
Epoch 147: train_loss=1.1810, val_loss=0.7797, acc1=0.8817, acc2=0.9577
Epoch 148: train_loss=1.1228, val_loss=0.7883, acc1=0.8748, acc2=0.9577
Epoch 149: train_loss=1.1451, val_loss=0.7908, acc1=0.8757, acc2=0.9557
Epoch 150: train_loss=1.1637, val_loss=0.7821, acc1=0.8794, acc2=0.9584
Epoch 151: train_loss=1.1528, val_loss=0.7851, acc1=0.8781, acc2=0.9584
Epoch 152: train_loss=1.1629, val_loss=0.7943, acc1=0.8729, acc2=0.9544
Epoch 153: train_loss=1.1432, val_loss=0.7864, acc1=0.8794, acc2=0.9560
Epoch 154: train_loss=1.1693, val_loss=0.7834, acc1=0.8776, acc2=0.9591
Epoch 155: train_loss=1.1519, val_loss=0.7781, acc1=0.8808, acc2=0.9581
Epoch 156: train_loss=1.1768, val_loss=0.7937, acc1=0.8731, acc2=0.9554
Epoch 157: train_loss=1.1162, val_loss=0.7651, acc1=0.8882, acc2=0.9600
Epoch 158: train_loss=1.1306, val_loss=0.7773, acc1=0.8830, acc2=0.9613
Epoch 159: train_loss=1.1029, val_loss=0.7700, acc1=0.8869, acc2=0.9589
Epoch 160: train_loss=1.1292, val_loss=0.7767, acc1=0.8805, acc2=0.9576
Epoch 161: train_loss=1.1663, val_loss=0.7681, acc1=0.8882, acc2=0.9592
Epoch 162: train_loss=1.1423, val_loss=0.7645, acc1=0.8885, acc2=0.9617
Epoch 163: train_loss=1.1454, val_loss=0.7902, acc1=0.8756, acc2=0.9552
Epoch 164: train_loss=1.1725, val_loss=0.7752, acc1=0.8858, acc2=0.9553
Epoch 165: train_loss=1.0677, val_loss=0.7730, acc1=0.8808, acc2=0.9593
Epoch 166: train_loss=1.1457, val_loss=0.7644, acc1=0.8863, acc2=0.9606
Epoch 167: train_loss=1.0947, val_loss=0.7719, acc1=0.8868, acc2=0.9620
Epoch 168: train_loss=1.1052, val_loss=0.7750, acc1=0.8818, acc2=0.9600
Epoch 169: train_loss=1.1802, val_loss=0.7653, acc1=0.8870, acc2=0.9608
Epoch 170: train_loss=1.1183, val_loss=0.7791, acc1=0.8826, acc2=0.9578
Epoch 171: train_loss=1.1304, val_loss=0.7787, acc1=0.8833, acc2=0.9564
Epoch 172: train_loss=1.1303, val_loss=0.7656, acc1=0.8876, acc2=0.9621
Epoch 173: train_loss=1.1364, val_loss=0.7581, acc1=0.8907, acc2=0.9626
Epoch 174: train_loss=1.1517, val_loss=0.7621, acc1=0.8888, acc2=0.9602
Epoch 175: train_loss=1.1100, val_loss=0.7610, acc1=0.8898, acc2=0.9614
Epoch 176: train_loss=1.1593, val_loss=0.7619, acc1=0.8894, acc2=0.9628
Epoch 177: train_loss=1.1291, val_loss=0.7711, acc1=0.8877, acc2=0.9601
Epoch 178: train_loss=1.1246, val_loss=0.7552, acc1=0.8924, acc2=0.9630
Epoch 179: train_loss=1.0909, val_loss=0.7624, acc1=0.8887, acc2=0.9602
Epoch 180: train_loss=1.0975, val_loss=0.7571, acc1=0.8916, acc2=0.9623
Epoch 181: train_loss=1.1286, val_loss=0.7614, acc1=0.8902, acc2=0.9616
Epoch 182: train_loss=1.0758, val_loss=0.7609, acc1=0.8902, acc2=0.9618
Epoch 183: train_loss=1.1405, val_loss=0.7581, acc1=0.8878, acc2=0.9613
Epoch 184: train_loss=1.0682, val_loss=0.7575, acc1=0.8924, acc2=0.9617
Epoch 185: train_loss=1.0901, val_loss=0.7624, acc1=0.8897, acc2=0.9614
Epoch 186: train_loss=1.1275, val_loss=0.7487, acc1=0.8974, acc2=0.9630
Epoch 187: train_loss=1.1267, val_loss=0.7558, acc1=0.8915, acc2=0.9615
Epoch 188: train_loss=1.0814, val_loss=0.7587, acc1=0.8929, acc2=0.9598
Epoch 189: train_loss=1.0860, val_loss=0.7540, acc1=0.8969, acc2=0.9630
Epoch 190: train_loss=1.1024, val_loss=0.7534, acc1=0.8916, acc2=0.9612
Epoch 191: train_loss=1.0763, val_loss=0.7471, acc1=0.8947, acc2=0.9635
Epoch 192: train_loss=1.0669, val_loss=0.7489, acc1=0.8957, acc2=0.9644
Epoch 193: train_loss=1.0962, val_loss=0.7484, acc1=0.8949, acc2=0.9632
Epoch 194: train_loss=1.1082, val_loss=0.7581, acc1=0.8924, acc2=0.9611
Epoch 195: train_loss=1.0702, val_loss=0.7447, acc1=0.8978, acc2=0.9646
Epoch 196: train_loss=1.0855, val_loss=0.7525, acc1=0.8927, acc2=0.9622
Epoch 197: train_loss=1.0897, val_loss=0.7517, acc1=0.8946, acc2=0.9622
Epoch 198: train_loss=1.0994, val_loss=0.7512, acc1=0.8969, acc2=0.9635
Epoch 199: train_loss=1.0548, val_loss=0.7487, acc1=0.8966, acc2=0.9629
Epoch 200: train_loss=1.0927, val_loss=0.7437, acc1=0.8983, acc2=0.9647
Epoch 201: train_loss=1.0856, val_loss=0.7517, acc1=0.8934, acc2=0.9640
Epoch 202: train_loss=1.0508, val_loss=0.7500, acc1=0.8946, acc2=0.9623
Epoch 203: train_loss=1.0998, val_loss=0.7547, acc1=0.8945, acc2=0.9597
Epoch 204: train_loss=1.0598, val_loss=0.7449, acc1=0.9004, acc2=0.9643
Epoch 205: train_loss=1.0527, val_loss=0.7429, acc1=0.8993, acc2=0.9640
Epoch 206: train_loss=1.0650, val_loss=0.7465, acc1=0.8977, acc2=0.9654
Epoch 207: train_loss=1.0891, val_loss=0.7433, acc1=0.8982, acc2=0.9650
Epoch 208: train_loss=1.0589, val_loss=0.7490, acc1=0.8987, acc2=0.9636
Epoch 209: train_loss=1.0510, val_loss=0.7535, acc1=0.8926, acc2=0.9637
Epoch 210: train_loss=1.0642, val_loss=0.7395, acc1=0.9003, acc2=0.9649
Epoch 211: train_loss=1.0925, val_loss=0.7436, acc1=0.8986, acc2=0.9644
Epoch 212: train_loss=1.0575, val_loss=0.7360, acc1=0.9049, acc2=0.9652
Epoch 213: train_loss=1.0360, val_loss=0.7352, acc1=0.9043, acc2=0.9645
Epoch 214: train_loss=1.0276, val_loss=0.7417, acc1=0.9005, acc2=0.9662
Epoch 215: train_loss=1.0759, val_loss=0.7417, acc1=0.9006, acc2=0.9638
Epoch 216: train_loss=1.0560, val_loss=0.7408, acc1=0.8996, acc2=0.9633
Epoch 217: train_loss=1.1025, val_loss=0.7406, acc1=0.8981, acc2=0.9643
Epoch 218: train_loss=1.0429, val_loss=0.7349, acc1=0.9040, acc2=0.9661
Epoch 219: train_loss=1.0563, val_loss=0.7369, acc1=0.9028, acc2=0.9657
Epoch 220: train_loss=1.0618, val_loss=0.7402, acc1=0.9008, acc2=0.9640
Epoch 221: train_loss=1.0837, val_loss=0.7401, acc1=0.9012, acc2=0.9647
Epoch 222: train_loss=1.0653, val_loss=0.7335, acc1=0.9068, acc2=0.9661
Epoch 223: train_loss=1.0613, val_loss=0.7446, acc1=0.8985, acc2=0.9653
Epoch 224: train_loss=1.0372, val_loss=0.7430, acc1=0.8997, acc2=0.9655
Epoch 225: train_loss=1.0216, val_loss=0.7414, acc1=0.9012, acc2=0.9669
Epoch 226: train_loss=1.0472, val_loss=0.7368, acc1=0.9030, acc2=0.9660
Epoch 227: train_loss=1.0516, val_loss=0.7312, acc1=0.9040, acc2=0.9654
Epoch 228: train_loss=1.0406, val_loss=0.7318, acc1=0.9043, acc2=0.9661
Epoch 229: train_loss=1.0999, val_loss=0.7365, acc1=0.9035, acc2=0.9670
Epoch 230: train_loss=1.0776, val_loss=0.7367, acc1=0.9037, acc2=0.9654
Epoch 231: train_loss=1.0560, val_loss=0.7389, acc1=0.9026, acc2=0.9655
Epoch 232: train_loss=1.0958, val_loss=0.7386, acc1=0.9027, acc2=0.9663
Epoch 233: train_loss=1.0227, val_loss=0.7406, acc1=0.9010, acc2=0.9649
Epoch 234: train_loss=1.0431, val_loss=0.7411, acc1=0.9021, acc2=0.9660
Epoch 235: train_loss=1.0678, val_loss=0.7375, acc1=0.9036, acc2=0.9642
Epoch 236: train_loss=0.9866, val_loss=0.7346, acc1=0.9035, acc2=0.9663
Epoch 237: train_loss=1.0630, val_loss=0.7312, acc1=0.9058, acc2=0.9672
Epoch 238: train_loss=1.0592, val_loss=0.7360, acc1=0.9023, acc2=0.9654
Epoch 239: train_loss=1.0461, val_loss=0.7327, acc1=0.9040, acc2=0.9654
Epoch 240: train_loss=1.0286, val_loss=0.7315, acc1=0.9070, acc2=0.9663
Epoch 241: train_loss=1.0254, val_loss=0.7316, acc1=0.9049, acc2=0.9665
Epoch 242: train_loss=1.0520, val_loss=0.7336, acc1=0.9052, acc2=0.9646
Epoch 243: train_loss=1.0747, val_loss=0.7321, acc1=0.9036, acc2=0.9661
Epoch 244: train_loss=1.0304, val_loss=0.7284, acc1=0.9072, acc2=0.9673
Epoch 245: train_loss=1.0225, val_loss=0.7355, acc1=0.9053, acc2=0.9633
Epoch 246: train_loss=1.0310, val_loss=0.7284, acc1=0.9063, acc2=0.9664
Epoch 247: train_loss=1.0424, val_loss=0.7241, acc1=0.9092, acc2=0.9690
Epoch 248: train_loss=1.0025, val_loss=0.7291, acc1=0.9076, acc2=0.9677
Epoch 249: train_loss=1.0238, val_loss=0.7273, acc1=0.9091, acc2=0.9693
Epoch 250: train_loss=1.0085, val_loss=0.7242, acc1=0.9092, acc2=0.9690
Epoch 251: train_loss=1.0513, val_loss=0.7295, acc1=0.9055, acc2=0.9677
Epoch 252: train_loss=1.0108, val_loss=0.7301, acc1=0.9047, acc2=0.9672
Epoch 253: train_loss=1.0136, val_loss=0.7284, acc1=0.9068, acc2=0.9664
Epoch 254: train_loss=1.0059, val_loss=0.7256, acc1=0.9084, acc2=0.9686
Epoch 255: train_loss=1.0687, val_loss=0.7253, acc1=0.9082, acc2=0.9679
Epoch 256: train_loss=0.9987, val_loss=0.7229, acc1=0.9101, acc2=0.9694
Epoch 257: train_loss=1.0135, val_loss=0.7273, acc1=0.9086, acc2=0.9672
Epoch 258: train_loss=1.0026, val_loss=0.7291, acc1=0.9079, acc2=0.9667
Epoch 259: train_loss=1.0576, val_loss=0.7287, acc1=0.9083, acc2=0.9680
Epoch 260: train_loss=1.0006, val_loss=0.7266, acc1=0.9082, acc2=0.9681
Epoch 261: train_loss=1.0203, val_loss=0.7213, acc1=0.9100, acc2=0.9687
Epoch 262: train_loss=1.0141, val_loss=0.7224, acc1=0.9110, acc2=0.9690
Epoch 263: train_loss=1.0112, val_loss=0.7288, acc1=0.9079, acc2=0.9673
Epoch 264: train_loss=0.9850, val_loss=0.7244, acc1=0.9101, acc2=0.9678
Epoch 265: train_loss=1.0289, val_loss=0.7235, acc1=0.9100, acc2=0.9679
Epoch 266: train_loss=0.9905, val_loss=0.7273, acc1=0.9090, acc2=0.9667
Epoch 267: train_loss=1.0245, val_loss=0.7240, acc1=0.9090, acc2=0.9665
Epoch 268: train_loss=1.0322, val_loss=0.7255, acc1=0.9106, acc2=0.9674
Epoch 269: train_loss=1.0090, val_loss=0.7254, acc1=0.9104, acc2=0.9668
Epoch 270: train_loss=1.0309, val_loss=0.7252, acc1=0.9095, acc2=0.9666
Epoch 271: train_loss=1.0121, val_loss=0.7251, acc1=0.9088, acc2=0.9671
Epoch 272: train_loss=1.0249, val_loss=0.7233, acc1=0.9110, acc2=0.9670
Epoch 273: train_loss=1.0181, val_loss=0.7225, acc1=0.9099, acc2=0.9677
Epoch 274: train_loss=1.0633, val_loss=0.7246, acc1=0.9103, acc2=0.9673
Epoch 275: train_loss=1.0659, val_loss=0.7239, acc1=0.9094, acc2=0.9683
Epoch 276: train_loss=1.0172, val_loss=0.7253, acc1=0.9102, acc2=0.9668
Epoch 277: train_loss=1.0049, val_loss=0.7227, acc1=0.9106, acc2=0.9672
Epoch 278: train_loss=1.0097, val_loss=0.7240, acc1=0.9087, acc2=0.9670
Epoch 279: train_loss=1.0211, val_loss=0.7238, acc1=0.9099, acc2=0.9674
Epoch 280: train_loss=1.0255, val_loss=0.7245, acc1=0.9093, acc2=0.9677
Epoch 281: train_loss=1.0269, val_loss=0.7223, acc1=0.9106, acc2=0.9673
Epoch 282: train_loss=0.9904, val_loss=0.7224, acc1=0.9116, acc2=0.9666
Epoch 283: train_loss=1.0364, val_loss=0.7235, acc1=0.9116, acc2=0.9670
Epoch 284: train_loss=0.9910, val_loss=0.7224, acc1=0.9115, acc2=0.9683
Epoch 285: train_loss=0.9828, val_loss=0.7217, acc1=0.9113, acc2=0.9685
Epoch 286: train_loss=0.9909, val_loss=0.7227, acc1=0.9103, acc2=0.9673
Epoch 287: train_loss=1.0068, val_loss=0.7223, acc1=0.9114, acc2=0.9675
Epoch 288: train_loss=1.0066, val_loss=0.7223, acc1=0.9112, acc2=0.9669
Epoch 289: train_loss=1.0064, val_loss=0.7216, acc1=0.9109, acc2=0.9677
Epoch 290: train_loss=1.0152, val_loss=0.7221, acc1=0.9101, acc2=0.9674
Epoch 291: train_loss=1.0271, val_loss=0.7213, acc1=0.9108, acc2=0.9678
Epoch 292: train_loss=1.0068, val_loss=0.7211, acc1=0.9117, acc2=0.9679
Epoch 293: train_loss=1.0171, val_loss=0.7213, acc1=0.9115, acc2=0.9673
Epoch 294: train_loss=1.0091, val_loss=0.7211, acc1=0.9117, acc2=0.9679
Epoch 295: train_loss=0.9918, val_loss=0.7219, acc1=0.9118, acc2=0.9678
Epoch 296: train_loss=1.0160, val_loss=0.7217, acc1=0.9121, acc2=0.9681
Epoch 297: train_loss=0.9275, val_loss=0.7216, acc1=0.9116, acc2=0.9678
Epoch 298: train_loss=1.0012, val_loss=0.7215, acc1=0.9114, acc2=0.9676
Epoch 299: train_loss=1.0441, val_loss=0.7217, acc1=0.9119, acc2=0.9675
Epoch 300: train_loss=0.9802, val_loss=0.7216, acc1=0.9117, acc2=0.9676
